ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
46	磨	磨	mɔ22	mɔ22	mo6	2007年謝建猷《廣西漢語方言研究》P312	石磨	
47	朵	朵	tɔ35	tɔ35	do2	2007年謝建猷《廣西漢語方言研究》P312		
48	躲	躲	tɔ35	tɔ35	do2	2007年謝建猷《廣西漢語方言研究》P314		
49	剁	剁	tɔ33	tɔ33	do3	2007年謝建猷《廣西漢語方言研究》P314		
50	妥	妥	tʰɔ35	tʰɔ35	to2	2007年謝建猷《廣西漢語方言研究》P314		
51	橢	椭	tʰɔ35	tʰɔ35	to2	2007年謝建猷《廣西漢語方言研究》P314	橢圓	
52	唾	唾	tʰɔ33	tʰɔ33	to3	2007年謝建猷《廣西漢語方言研究》P314	唾液	
53	惰	惰	tɔ22	tɔ22	do6	2007年謝建猷《廣西漢語方言研究》P314		
54	糯	糯	nɔ22	nɔ22	no6	2007年謝建猷《廣西漢語方言研究》P314	糯米	
55	騾	骡	lɔ21	lɔ21	lo4	2007年謝建猷《廣西漢語方言研究》P314		
56	螺	螺	lɔ21	lɔ21	lo4	2007年謝建猷《廣西漢語方言研究》P314	螺螄	
57	腡	脶	lɔ21	lɔ21	lo4	2007年謝建猷《廣西漢語方言研究》P316	手指紋	
58	囉	啰	lɔ21	lɔ21	lo4	2007年謝建猷《廣西漢語方言研究》P316	囉嗦	
59	裸	裸	lɔ35	lɔ35	lo2	2007年謝建猷《廣西漢語方言研究》P316	裸體	
60	銼	锉	tʃʰɔ33	tʃʰɔ33	co3	2007年謝建猷《廣西漢語方言研究》P316		
61	坐	坐	tʃʰɔ23	tʃʰɔ24	co5	2007年謝建猷《廣西漢語方言研究》P316		
62	座	座	tʃɔ22	tʃɔ22	zo6	2007年謝建猷《廣西漢語方言研究》P316		
63	蓑	蓑	ɬɔi55	ɬɔi55	sloi1	2007年謝建猷《廣西漢語方言研究》P318		
64	梭	梭	ʃɔ55	ʃɔ55	so1	2007年謝建猷《廣西漢語方言研究》P318	織布梭	
65	唆	唆	ʃɔ55	ʃɔ55	so1	2007年謝建猷《廣西漢語方言研究》P318	囉唆	
66	莎	莎	ʃɔ55	ʃɔ55	so1	2007年謝建猷《廣西漢語方言研究》P318	莎草	
67	鎖	锁	ɬɔ35	ɬɔ35	slo2	2007年謝建猷《廣西漢語方言研究》P318		
68	瑣	琐	ɬɔ35	ɬɔ35	slo2	2007年謝建猷《廣西漢語方言研究》P318	瑣碎	
69	過	过	kɔ33	kɔ33	go3	2007年謝建猷《廣西漢語方言研究》P318，320	姓；過去	
70	鍋	锅	kɔ55	kɔ55	go1	2007年謝建猷《廣西漢語方言研究》P318		
71	戈	戈	kɔ55	kɔ55	go1	2007年謝建猷《廣西漢語方言研究》P318		
72	果	果	kɔ35	kɔ35	go2	2007年謝建猷《廣西漢語方言研究》P318		
73	裹	裹	kɔ35	kɔ35	go2	2007年謝建猷《廣西漢語方言研究》P320		
74	餜	馃	kɔ35	kɔ35	go2	2007年謝建猷《廣西漢語方言研究》P320		
75	科	科	fɔ55	fɔ55	fo1	2007年謝建猷《廣西漢語方言研究》P320		
76	窠	窠	pʰɔ55	pʰɔ55	po1	2007年謝建猷《廣西漢語方言研究》P320		
77	棵	棵	pʰɔ55	pʰɔ55	po1	2007年謝建猷《廣西漢語方言研究》P320		
78	顆	颗	kʰɔ35	kʰɔ35	ko2	2007年謝建猷《廣西漢語方言研究》P320	一顆珠	
79	課	课	kʰɔ33	kʰɔ33	ko3	2007年謝建猷《廣西漢語方言研究》P320		
80	訛	讹	ŋɔ21	ŋɔ21	ngo4	2007年謝建猷《廣西漢語方言研究》P320		
81	臥	卧	ŋɔ22	ŋɔ22	ngo6	2007年謝建猷《廣西漢語方言研究》P320		
82	火	火	fɔ35	fɔ35	fo2	2007年謝建猷《廣西漢語方言研究》P322		
83	夥	伙	fɔ35	fɔ35	fo2	2007年謝建猷《廣西漢語方言研究》P322		
84	伙	伙	fɔ35	fɔ35	fo2	2007年謝建猷《廣西漢語方言研究》P322		原文作「夥」字
85	貨	货	fɔ33	fɔ33	fo3	2007年謝建猷《廣西漢語方言研究》P322		
86	和	和	∅uɔ21	wɔ21	wo4	2007年謝建猷《廣西漢語方言研究》P322	和氣；和麪	
87	禾	禾	∅uɔ21	wɔ21	wo4	2007年謝建猷《廣西漢語方言研究》P322		
88	禍	祸	∅uɔ22	wɔ22	wo6	2007年謝建猷《廣西漢語方言研究》P322		
89	倭	倭	∅uɔ35	wɔ35	wo2	2007年謝建猷《廣西漢語方言研究》P322		
90	窩	窝	∅uɔ55	wɔ55	wo1	2007年謝建猷《廣西漢語方言研究》P322		
91	瘸	瘸	kʰuɛ21	kʷʰɛ21	kwe4	2007年謝建猷《廣西漢語方言研究》P324	瘸腿	
92	靴	靴	hœ55	hœ55	hoe1	2007年謝建猷《廣西漢語方言研究》P324		
93	巴	巴	pa55	pa55	baa1	2007年謝建猷《廣西漢語方言研究》P324		
94	芭	芭	pa55	pa55	baa1	2007年謝建猷《廣西漢語方言研究》P324		
95	疤	疤	pa55	pa55	baa1	2007年謝建猷《廣西漢語方言研究》P324		
96	把	把	pa35	pa35	baa2	2007年謝建猷《廣西漢語方言研究》P324	把守	
97	霸	霸	pa33	pa33	baa3	2007年謝建猷《廣西漢語方言研究》P324		
98	欛	把	pa33	pa33	baa3	2007年謝建猷《廣西漢語方言研究》P324	柄	
99	壩	坝	pa33	pa33	baa3	2007年謝建猷《廣西漢語方言研究》P326	堤	
100	垻	坝	pa33	pa33	baa3	2007年謝建猷《廣西漢語方言研究》P326	平川	
101	爸	爸	pa55	pa55	baa1	2007年謝建猷《廣西漢語方言研究》P326		
102	怕	怕	pʰa33	pʰa33	paa3	2007年謝建猷《廣西漢語方言研究》P326		
103	帕	帕	pʰak3	pʰak3	paak3	2007年謝建猷《廣西漢語方言研究》P326		
104	爬	爬	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》P326		
105	琶	琶	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》P326	琵琶	
106	杷	杷	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》P326	枇杷	
107	鈀	钯	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》P326	鈀子	
108	耙	耙	pʰa21	pʰa21	paa4	2007年謝建猷《廣西漢語方言研究》P326	犁耙	
109	麻	麻	ma21	ma21	maa4	2007年謝建猷《廣西漢語方言研究》P328		
110	痲	痲	ma21	ma21	maa4	2007年謝建猷《廣西漢語方言研究》P328		
111	蟆	蟆	ma55	ma55	maa1	2007年謝建猷《廣西漢語方言研究》P328	蝦蟆	
112	媽	妈	ma55	ma55	maa1	2007年謝建猷《廣西漢語方言研究》P328		
113	馬	马	ma23	ma24	maa5	2007年謝建猷《廣西漢語方言研究》P328		
114	碼	码	ma23	ma24	maa5	2007年謝建猷《廣西漢語方言研究》P328	碼子	
115	罵	骂	ma22	ma22	maa6	2007年謝建猷《廣西漢語方言研究》P328		
116	駡	骂	ma22	ma22	maa6	2007年謝建猷《廣西漢語方言研究》P328		
117	拿	拿	na21	na21	naa4	2007年謝建猷《廣西漢語方言研究》P328		
118	茶	茶	tʃʰa21	tʃʰa21	caa4	2007年謝建猷《廣西漢語方言研究》P328		
119	搽	搽	tʃʰa21	tʃʰa21	caa4	2007年謝建猷《廣西漢語方言研究》P328		
120	查	查	tʃa55	tʃa55	zaa1	2007年謝建猷《廣西漢語方言研究》P330	山查	
121	楂	楂	tʃa55	tʃa55	zaa1	2007年謝建猷《廣西漢語方言研究》P330	山楂	原文作「查」字
122	渣	渣	tʃa55	tʃa55	zaa1	2007年謝建猷《廣西漢語方言研究》P330		
123	詐	诈	tʃa33	tʃa33	zaa3	2007年謝建猷《廣西漢語方言研究》P330		
124	榨	榨	tʃa33	tʃa33	zaa3	2007年謝建猷《廣西漢語方言研究》P330	榨油	
125	炸	炸	tʃa33	tʃa33	zaa3	2007年謝建猷《廣西漢語方言研究》P330	炸彈	
126	叉	叉	tʃʰa55	tʃʰa55	caa1	2007年謝建猷《廣西漢語方言研究》P330		
127	杈	杈	tʃʰa55	tʃʰa55	caa1	2007年謝建猷《廣西漢語方言研究》P330	枝杈	
128	差	差	tʃʰa55	tʃʰa55	caa1	2007年謝建猷《廣西漢語方言研究》P330，484	差別；參差	
129	岔	岔	tʃʰa33	tʃʰa33	caa3	2007年謝建猷《廣西漢語方言研究》P330	三岔路	
130	查	查	tʃʰa21	tʃʰa21	caa4	2007年謝建猷《廣西漢語方言研究》P332	調查	
131	乍	乍	tʃa33	tʃa33	zaa3	2007年謝建猷《廣西漢語方言研究》P332		
132	沙	沙	ʃa55	ʃa55	saa1	2007年謝建猷《廣西漢語方言研究》P332		
133	紗	纱	ʃa55	ʃa55	saa1	2007年謝建猷《廣西漢語方言研究》P332		
134	灑	洒	ʃa35	ʃa35	saa2	2007年謝建猷《廣西漢語方言研究》P332	灑水，砂下切	原文作「洒」字
135	廈	厦	ʃa35	ʃa35	saa2	2007年謝建猷《廣西漢語方言研究》P332	偏廈	
136	家	家	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》P332		
137	加	加	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》P332		
138	痂	痂	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》P332		
139	嘉	嘉	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》P334		
140	傢	家	ka55	ka55	gaa1	2007年謝建猷《廣西漢語方言研究》P334	傢俱	原文作「家」字
141	假	假	ka35	ka35	gaa2	2007年謝建猷《廣西漢語方言研究》P334	真假	
142	賈	贾	ka35	ka35	gaa2	2007年謝建猷《廣西漢語方言研究》P334	姓	
143	假	假	kʰa33	kʰa33	kaa3	2007年謝建猷《廣西漢語方言研究》P334	放假	
144	架	架	kʰa33	kʰa33	kaa3	2007年謝建猷《廣西漢語方言研究》P334		
145	駕	驾	kʰa33	kʰa33	kaa3	2007年謝建猷《廣西漢語方言研究》P334		
146	嫁	嫁	ka33	ka33	gaa3	2007年謝建猷《廣西漢語方言研究》P334		
147	稼	稼	ka33	ka33	gaa3	2007年謝建猷《廣西漢語方言研究》P334		原文誤作[[ka55]
148	價	价	ka33	ka33	gaa3	2007年謝建猷《廣西漢語方言研究》P334		
149	牙	牙	ŋa21	ŋa21	ngaa4	2007年謝建猷《廣西漢語方言研究》P336		
150	芽	芽	ŋa21	ŋa21	ngaa4	2007年謝建猷《廣西漢語方言研究》P336		
151	衙	衙	ŋa21	ŋa21	ngaa4	2007年謝建猷《廣西漢語方言研究》P336		
152	伢	伢	ŋa21	ŋa21	ngaa4	2007年謝建猷《廣西漢語方言研究》P336	小孩子	
153	雅	雅	ŋa23	ŋa24	ngaa5	2007年謝建猷《廣西漢語方言研究》P336		
154	砑	砑	ŋɛn21	ŋɛn21	ngen4	2007年謝建猷《廣西漢語方言研究》P336	砑平	訓讀「研」
155	蝦	虾	ha55	ha55	haa1	2007年謝建猷《廣西漢語方言研究》P336，338	魚蝦；蝦蟆	
156	𨉣	𨉣	ha55	ha55	haa1	2007年謝建猷《廣西漢語方言研究》P336	𨉣腰	
157	哈	哈	ha55	ha55	haa1	2007年謝建猷《廣西漢語方言研究》P336	𨉣腰	原文作「𨉣」字
158	嚇	吓	hak3	hak3	haak3	2007年謝建猷《廣西漢語方言研究》P336，966	嚇一跳；恐嚇	
159	霞	霞	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》P338		
160	瑕	瑕	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》P338		
161	遐	遐	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》P338		
162	蛤	蛤	ha55	ha55	haa1	2007年謝建猷《廣西漢語方言研究》P338	蛤蟆	原文作「蝦」字
163	下	下	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》P338	底下；下降	
164	夏	夏	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》P338	姓；春夏	
165	廈	厦	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》P338	廈門	
166	暇	暇	ha22	ha22	haa6	2007年謝建猷《廣西漢語方言研究》P338		
167	鴉	鸦	∅ia55	ja55	jaa1	2007年謝建猷《廣西漢語方言研究》P340		
168	丫	丫	∅ia55	ja55	jaa1	2007年謝建猷《廣西漢語方言研究》P340	丫頭	
169	椏	桠	ŋa55	ŋa55	ngaa1	2007年謝建猷《廣西漢語方言研究》P340	椏杈	
170	啞	哑	∅a35	∅a35	aa2	2007年謝建猷《廣西漢語方言研究》P340		
171	亞	亚	∅a33	∅a33	aa3	2007年謝建猷《廣西漢語方言研究》P340		
172	姐	姐	tʃɛ35	tʃɛ35	ze2	2007年謝建猷《廣西漢語方言研究》P340		
173	借	借	tʃɛ33	tʃɛ33	ze3	2007年謝建猷《廣西漢語方言研究》P340		
174	且	且	tʃʰɛ35	tʃʰɛ35	ce2	2007年謝建猷《廣西漢語方言研究》P340		
175	笡	笡	tʃʰɛ33	tʃʰɛ33	ce3	2007年謝建猷《廣西漢語方言研究》P340	斜	
176	藉	藉	tʃɛ33	tʃɛ33	ze3	2007年謝建猷《廣西漢語方言研究》P340	藉故	
177	些	些	ʃɛ55	ʃɛ55	se1	2007年謝建猷《廣西漢語方言研究》P342		
178	寫	写	ɬɛ35	ɬɛ35	sle2	2007年謝建猷《廣西漢語方言研究》P342		
179	瀉	泻	ɬɛ33	ɬɛ33	sle3	2007年謝建猷《廣西漢語方言研究》P342		
180	卸	卸	ɬɛ33	ɬɛ33	sle3	2007年謝建猷《廣西漢語方言研究》P342		
181	邪	邪	tʃʰɛ21	tʃʰɛ21	ce4	2007年謝建猷《廣西漢語方言研究》P342		
182	斜	斜	tʃʰɛ21	tʃʰɛ21	ce4	2007年謝建猷《廣西漢語方言研究》P342		
183	謝	谢	tʃɛ22	tʃɛ22	ze6	2007年謝建猷《廣西漢語方言研究》P342	多謝	
184	爹	爹	tɛ55	tɛ55	de1	2007年謝建猷《廣西漢語方言研究》P342		
185	遮	遮	tʃɛ55	tʃɛ55	ze1	2007年謝建猷《廣西漢語方言研究》P342		
186	者	者	tʃɛ35	tʃɛ35	ze2	2007年謝建猷《廣西漢語方言研究》P344		
187	蔗	蔗	tʃɛ33	tʃɛ33	ze3	2007年謝建猷《廣西漢語方言研究》P344		
188	車	车	tʃʰɛ55	tʃʰɛ55	ce1	2007年謝建猷《廣西漢語方言研究》P344		
189	扯	扯	tʃʰɛ35	tʃʰɛ35	ce2	2007年謝建猷《廣西漢語方言研究》P344		
190	蛇	蛇	ʃɛ21	ʃɛ21	se4	2007年謝建猷《廣西漢語方言研究》P344		
191	射	射	ʃɛ22	ʃɛ22	se6	2007年謝建猷《廣西漢語方言研究》P344，990		
192	麝	麝	ʃɛ22	ʃɛ22	se6	2007年謝建猷《廣西漢語方言研究》P344	麝香	
193	奢	奢	ʃɛ55	ʃɛ55	se1	2007年謝建猷《廣西漢語方言研究》P344		
194	賒	赊	ʃɛ55	ʃɛ55	se1	2007年謝建猷《廣西漢語方言研究》P344		
195	捨	舍	ʃɛ35	ʃɛ35	se2	2007年謝建猷《廣西漢語方言研究》P344	捨棄	
196	舍	舍	ʃɛ35	ʃɛ35	se2	2007年謝建猷《廣西漢語方言研究》P344	捨棄	同「捨」字
197	赦	赦	ɬɛ33	ɬɛ33	sle3	2007年謝建猷《廣西漢語方言研究》P346		
198	舍	舍	ʃɛ33	ʃɛ33	se3	2007年謝建猷《廣西漢語方言研究》P346	宿舍	
199	佘	佘	ʃɛ55	ʃɛ55	se1	2007年謝建猷《廣西漢語方言研究》P346	姓	
200	社	社	ʃɛ23	ʃɛ24	se5	2007年謝建猷《廣西漢語方言研究》P346		
201	惹	惹	∅iɛ23	jɛ24	je5	2007年謝建猷《廣西漢語方言研究》P346		
202	耶	耶	∅iɛ21	jɛ21	je4	2007年謝建猷《廣西漢語方言研究》P346		
203	爺	爷	∅iɛ21	jɛ21	je4	2007年謝建猷《廣西漢語方言研究》P346		
204	也	也	∅ia23	ja24	jaa5	2007年謝建猷《廣西漢語方言研究》P346	也是	
205	野	野	∅iɛ23	jɛ24	je5	2007年謝建猷《廣西漢語方言研究》P346		
206	夜	夜	∅iɛ22	jɛ22	je6	2007年謝建猷《廣西漢語方言研究》P348		
207	傻	傻	ɬɔ21	ɬɔ21	slo4	2007年謝建猷《廣西漢語方言研究》P348		
208	耍	耍	ʃa35	ʃa35	saa2	2007年謝建猷《廣西漢語方言研究》P348		
209	瓜	瓜	kua55	kʷa55	gwaa1	2007年謝建猷《廣西漢語方言研究》P348		
210	蝸	蜗	∅uɔ55	wɔ55	wo1	2007年謝建猷《廣西漢語方言研究》P348		
211	寡	寡	kua35	kʷa35	gwaa2	2007年謝建猷《廣西漢語方言研究》P348		
212	剮	剐	kua35	kʷa35	gwaa2	2007年謝建猷《廣西漢語方言研究》P348		
213	誇	夸	kʰua55	kʷʰa55	kwaa1	2007年謝建猷《廣西漢語方言研究》P348		
214	侉	侉	kʰua21	kʷʰa21	kwaa4	2007年謝建猷《廣西漢語方言研究》P348		
215	垮	垮	kʰua55	kʷʰa55	kwaa1	2007年謝建猷《廣西漢語方言研究》P350		
216	跨	跨	kʰua55	kʷʰa55	kwaa1	2007年謝建猷《廣西漢語方言研究》P350		
217	瓦	瓦	ŋa23	ŋa24	ngaa5	2007年謝建猷《廣西漢語方言研究》P350	名詞，瓦片；動詞，瓦解	
218	花	花	∅ua55	wa55	waa1	2007年謝建猷《廣西漢語方言研究》P350		
219	化	化	fa33	fa33	faa3	2007年謝建猷《廣西漢語方言研究》P350		
220	華	华	∅ua21	wa21	waa4	2007年謝建猷《廣西漢語方言研究》P350	中華；華山、姓	
221	鏵	铧	∅ua21	wa21	waa4	2007年謝建猷《廣西漢語方言研究》P350		
222	划	划	∅uak2	wak2	waak6	2007年謝建猷《廣西漢語方言研究》P350	划船	訓讀「劃」
223	樺	桦	∅ua21	wa21	waa4	2007年謝建猷《廣西漢語方言研究》P352	樺樹	
224	蛙	蛙	∅ua55	wa55	waa1	2007年謝建猷《廣西漢語方言研究》P352，470		
225	窪	洼	∅ua55	wa55	waa1	2007年謝建猷《廣西漢語方言研究》P352		
226	補	补	pu35	pu35	bu2	2007年謝建猷《廣西漢語方言研究》P352		
227	譜	谱	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》P352		
228	布	布	pu33	pu33	bu3	2007年謝建猷《廣西漢語方言研究》P352		
229	佈	布	pu33	pu33	bu3	2007年謝建猷《廣西漢語方言研究》P352		
230	鋪	铺	pʰu55	pʰu55	pu1	2007年謝建猷《廣西漢語方言研究》P352	鋪設	
231	普	普	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》P352		
232	浦	浦	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》P352		
233	鋪	铺	pʰu33	pʰu33	pu3	2007年謝建猷《廣西漢語方言研究》P354	店鋪	
234	怖	怖	pu33	pu33	bu3	2007年謝建猷《廣西漢語方言研究》P354	恐怖	
235	蒲	蒲	pʰu35	pʰu35	pu2	2007年謝建猷《廣西漢語方言研究》P354		
236	菩	菩	pʰɔ21	pʰɔ21	po4	2007年謝建猷《廣西漢語方言研究》P354	菩薩	
237	脯	脯	pʰu21	pʰu21	pu4	2007年謝建猷《廣西漢語方言研究》P354	胸脯	
238	部	部	pu22	pu22	bu6	2007年謝建猷《廣西漢語方言研究》P354		
239	簿	簿	pu22	pu22	bu6	2007年謝建猷《廣西漢語方言研究》P354		
240	步	步	pu22	pu22	bu6	2007年謝建猷《廣西漢語方言研究》P354		
241	捕	捕	pu22	pu22	bu6	2007年謝建猷《廣西漢語方言研究》P354		
242	埠	埠	fɐu21	fɐu21	fau4	2007年謝建猷《廣西漢語方言研究》P354	商埠	
243	模	模	mɔ55	mɔ55	mo1	2007年謝建猷《廣西漢語方言研究》P356	模子；模範	
244	摹	摹	mɔ55	mɔ55	mo1	2007年謝建猷《廣西漢語方言研究》P356	摹仿	
245	暮	暮	mu22	mu22	mu6	2007年謝建猷《廣西漢語方言研究》P356		
246	慕	慕	mu22	mu22	mu6	2007年謝建猷《廣西漢語方言研究》P356		
247	墓	墓	mu22	mu22	mu6	2007年謝建猷《廣西漢語方言研究》P356		
248	募	募	mu22	mu22	mu6	2007年謝建猷《廣西漢語方言研究》P356		
249	都	都	tu55	tu55	du1	2007年謝建猷《廣西漢語方言研究》P356	都城；都是	
250	堵	堵	tu35	tu35	du2	2007年謝建猷《廣西漢語方言研究》P356		
251	賭	赌	tu35	tu35	du2	2007年謝建猷《廣西漢語方言研究》P358		
252	肚	肚	tʰu23	tʰu24	tu5	2007年謝建猷《廣西漢語方言研究》P358，360	魚肚；腹肚	
253	妬	妒	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》P358		
254	妒	妒	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》P358		原文作「妬」字
255	土	土	tʰu35	tʰu35	tu2	2007年謝建猷《廣西漢語方言研究》P358		
256	吐	吐	tʰu33	tʰu33	tu3	2007年謝建猷《廣西漢語方言研究》P358	吐痰；嘔吐	
257	兔	兔	tʰu33	tʰu33	tu3	2007年謝建猷《廣西漢語方言研究》P358		
258	徒	徒	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》P358		
259	屠	屠	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》P358		
260	途	途	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》P358		
261	塗	涂	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》P360		
262	圖	图	tʰu21	tʰu21	tu4	2007年謝建猷《廣西漢語方言研究》P360		
263	杜	杜	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》P360		
264	度	度	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》P360		
265	渡	渡	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》P360		
266	鍍	镀	tu22	tu22	du6	2007年謝建猷《廣西漢語方言研究》P360		
267	奴	奴	nu21	nu21	nu4	2007年謝建猷《廣西漢語方言研究》P360		
268	努	努	nu23	nu24	nu5	2007年謝建猷《廣西漢語方言研究》P360		
269	怒	怒	nu22	nu22	nu6	2007年謝建猷《廣西漢語方言研究》P360		
270	盧	卢	lu21	lu21	lu4	2007年謝建猷《廣西漢語方言研究》P362		
271	爐	炉	lu21	lu21	lu4	2007年謝建猷《廣西漢語方言研究》P362		
272	蘆	芦	lu21	lu21	lu4	2007年謝建猷《廣西漢語方言研究》P362	蘆葦	
273	鸕	鸬	lu21	lu21	lu4	2007年謝建猷《廣西漢語方言研究》P362	鸕鷀	
274	魯	鲁	lu23	lu24	lu5	2007年謝建猷《廣西漢語方言研究》P362		
275	櫓	橹	lu23	lu24	lu5	2007年謝建猷《廣西漢語方言研究》P362		
276	虜	虏	lu23	lu24	lu5	2007年謝建猷《廣西漢語方言研究》P362		
277	滷	卤	lu23	lu24	lu5	2007年謝建猷《廣西漢語方言研究》P362		
