ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
22	鵝	鹅	ŋɔ21	ŋɔ21	ngo4	2007年李彬《左江土白話研究》P188		
23	俄	俄	ŋɔ21	ŋɔ21	ngo4	2007年李彬《左江土白話研究》P188		
24	我	我	ŋɔ13	ŋɔ24	ngo5	2007年李彬《左江土白話研究》P188		
25	餓	饿	ŋɔ22	ŋɔ22	ngo6	2007年李彬《左江土白話研究》P188		
26	荷	荷	hɔ21	hɔ21	ho4	2007年李彬《左江土白話研究》P188	薄荷；荷花	
27	河	河	hɔ21	hɔ21	ho4	2007年李彬《左江土白話研究》P188		
28	何	何	hɔ21	hɔ21	ho4	2007年李彬《左江土白話研究》P188		
29	賀	贺	hɔ22	hɔ22	ho6	2007年李彬《左江土白話研究》P188		
30	阿	阿	∅ɔ55	∅ɔ55	o1	2007年李彬《左江土白話研究》P188	阿膠	～膠
31	茄	茄	kʰɛ21	kʰɛ21	ke4	2007年李彬《左江土白話研究》P188	茄子	
32	波	波	pɔ55	pɔ55	bo1	2007年李彬《左江土白話研究》P188		
33	菠	菠	pɔ55	pɔ55	bo1	2007年李彬《左江土白話研究》P188	菠菜	
34	簸	簸	pɔ33	pɔ33	bo3	2007年李彬《左江土白話研究》P188	簸一簸；簸箕	～箕
35	簸	簸	pʰɔ33	pʰɔ33	po3	2007年李彬《左江土白話研究》P188		～米
36	頗	颇	pʰɔ55	pʰɔ55	po1	2007年李彬《左江土白話研究》P188		
37	坡	坡	pʰɔ55	pʰɔ55	po1	2007年李彬《左江土白話研究》P188		
38	玻	玻	pɔ55	pɔ55	bo1	2007年李彬《左江土白話研究》P189	玻璃	
39	破	破	pʰɔ33	pʰɔ33	po3	2007年李彬《左江土白話研究》P189		原文誤作[pɔ55]
40	婆	婆	pʰɔ21	pʰɔ21	po4	2007年李彬《左江土白話研究》P189		
41	薄	薄	pɔk2	pɔk2	bok6	2007年李彬《左江土白話研究》P189，258	薄荷；厚薄	
42	魔	魔	mɔ55	mɔ55	mo1	2007年李彬《左江土白話研究》P189		
43	磨	磨	mɔ21	mɔ21	mo4	2007年李彬《左江土白話研究》P189	磨刀	～刀
44	摩	摩	mɔ55	mɔ55	mo1	2007年李彬《左江土白話研究》P189		
45	饃	馍	mɔ55	mɔ55	mo1	2007年李彬《左江土白話研究》P189		
46	磨	磨	mɔ22	mɔ22	mo6	2007年李彬《左江土白話研究》P189	石磨	石～
47	朵	朵	tɔ35	tɔ35	do2	2007年李彬《左江土白話研究》P189		原文作「朶」字
48	躲	躲	tɔ35	tɔ35	do2	2007年李彬《左江土白話研究》P189		
49	妥	妥	tʰɔ13	tʰɔ24	to5	2007年李彬《左江土白話研究》P189		
50	橢	椭	tʰɔ35	tʰɔ35	to2	2007年李彬《左江土白話研究》P189	橢圓	
51	惰	惰	tɔ22	tɔ22	do6	2007年李彬《左江土白話研究》P189		
52	糯	糯	nɔ22	nɔ22	no6	2007年李彬《左江土白話研究》P189	糯米	
53	螺	螺	lɔ21	lɔ21	lo4	2007年李彬《左江土白話研究》P189	螺螄	
54	腡	脶	lɔ21	lɔ21	lo4	2007年李彬《左江土白話研究》P189	手指紋	手指紋
55	囉	啰	lɔ55	lɔ55	lo1	2007年李彬《左江土白話研究》P189	囉嗦	～嗦
56	裸	裸	lɔ35	lɔ35	lo2	2007年李彬《左江土白話研究》P189	裸體	
57	銼	锉	tsʰɔ33	tʃʰɔ33	co3	2007年李彬《左江土白話研究》P189		原文誤作[tsʰɔ22]
58	坐	坐	tsʰɔ13	tʃʰɔ24	co5	2007年李彬《左江土白話研究》P189		
59	座	座	tsɔ22	tʃɔ22	zo6	2007年李彬《左江土白話研究》P189		
60	蓑	蓑	ɬɔ55	ɬɔ55	slo1	2007年李彬《左江土白話研究》P189		
61	梭	梭	ɬɔ55	ɬɔ55	slo1	2007年李彬《左江土白話研究》P189	織布梭	
62	唆	唆	ɬɔ55	ɬɔ55	slo1	2007年李彬《左江土白話研究》P189	囉唆	
63	鎖	锁	ɬɔ35	ɬɔ35	slo2	2007年李彬《左江土白話研究》P189		
64	瑣	琐	ɬɔ35	ɬɔ35	slo2	2007年李彬《左江土白話研究》P189	瑣碎	
65	過	过	kɔ55	kɔ55	go1	2007年李彬《左江土白話研究》P189	姓	原文平去相反
66	鍋	锅	kɔ55	kɔ55	go1	2007年李彬《左江土白話研究》P189		
67	戈	戈	kɔ55	kɔ55	go1	2007年李彬《左江土白話研究》P189		
68	果	果	kɔ35	kɔ35	go2	2007年李彬《左江土白話研究》P189		
69	裹	裹	kɔ35	kɔ35	go2	2007年李彬《左江土白話研究》P190		
70	過	过	kɔ33	kɔ33	go3	2007年李彬《左江土白話研究》P190	過去	原文平去相反
71	科	科	fɔ55	fɔ55	fo1	2007年李彬《左江土白話研究》P190		
72	課	课	kʰɔ33	kʰɔ33	ko3	2007年李彬《左江土白話研究》P190		
73	臥	卧	ŋɔ22	ŋɔ22	ngo6	2007年李彬《左江土白話研究》P190		
74	火	火	fɔ35	fɔ35	fo2	2007年李彬《左江土白話研究》P190		
75	夥	伙	fɔ35	fɔ35	fo2	2007年李彬《左江土白話研究》P190		
76	伙	伙	fɔ35	fɔ35	fo2	2007年李彬《左江土白話研究》P190		
77	貨	货	fɔ33	fɔ33	fo3	2007年李彬《左江土白話研究》P190		
78	和	和	wɔ21	wɔ21	wo4	2007年李彬《左江土白話研究》P190	和氣；和麪	
79	禾	禾	wɔ21	wɔ21	wo4	2007年李彬《左江土白話研究》P190		
80	禍	祸	wɔ22	wɔ22	wo6	2007年李彬《左江土白話研究》P190		
81	倭	倭	wɔ55	wɔ55	wo1	2007年李彬《左江土白話研究》P190		
82	窩	窝	wɔ55	wɔ55	wo1	2007年李彬《左江土白話研究》P190		
83	瘸	瘸	pɐi55	pɐi55	bai1	2007年李彬《左江土白話研究》P190	瘸腿	訓讀
84	巴	巴	pa55	pa55	baa1	2007年李彬《左江土白話研究》P190		
85	芭	芭	pa55	pa55	baa1	2007年李彬《左江土白話研究》P190		
86	疤	疤	pa55	pa55	baa1	2007年李彬《左江土白話研究》P190		
87	把	把	pa35	pa35	baa2	2007年李彬《左江土白話研究》P190	把守	
88	霸	霸	pa33	pa33	baa3	2007年李彬《左江土白話研究》P190		
89	欛	把	pa33	pa33	baa3	2007年李彬《左江土白話研究》P190	柄	～柄
90	壩	坝	pa33	pa33	baa3	2007年李彬《左江土白話研究》P190	堤	水～
91	垻	坝	pa33	pa33	baa3	2007年李彬《左江土白話研究》P190	平川	原文誤作「壩」字
92	爸	爸	pa55	pa55	baa1	2007年李彬《左江土白話研究》P190		
93	怕	怕	pʰa33	pʰa33	paa3	2007年李彬《左江土白話研究》P190		
94	帕	帕	pʰak3	pʰak3	paak3	2007年李彬《左江土白話研究》P190		
95	爬	爬	pʰa21	pʰa21	paa4	2007年李彬《左江土白話研究》P190		
96	琶	琶	pʰa21	pʰa21	paa4	2007年李彬《左江土白話研究》P190	琵琶	琵～
97	杷	杷	pʰa21	pʰa21	paa4	2007年李彬《左江土白話研究》P190	枇杷	枇～
98	耙	耙	pʰa21	pʰa21	paa4	2007年李彬《左江土白話研究》P190	犁耙	
99	麻	麻	ma21	ma21	maa4	2007年李彬《左江土白話研究》P191		
100	痲	痲	ma21	ma21	maa4	2007年李彬《左江土白話研究》P191		
101	媽	妈	ma55	ma55	maa1	2007年李彬《左江土白話研究》P191		
102	馬	马	ma13	ma24	maa5	2007年李彬《左江土白話研究》P191		
103	碼	码	ma13	ma24	maa5	2007年李彬《左江土白話研究》P191	碼子	
104	罵	骂	ma22	ma22	maa6	2007年李彬《左江土白話研究》P191		原文作「駡」字
105	駡	骂	ma22	ma22	maa6	2007年李彬《左江土白話研究》P191		
106	拿	拿	na21	na21	naa4	2007年李彬《左江土白話研究》P191		
107	茶	茶	tsʰa21	tʃʰa21	caa4	2007年李彬《左江土白話研究》P191		
108	搽	搽	tsʰa21	tʃʰa21	caa4	2007年李彬《左江土白話研究》P191		
109	查	查	tsa55	tʃa55	zaa1	2007年李彬《左江土白話研究》P191	山查	
110	楂	楂	tsa55	tʃa55	zaa1	2007年李彬《左江土白話研究》P191	山楂	原文作「查」字
111	渣	渣	tsa55	tʃa55	zaa1	2007年李彬《左江土白話研究》P191		
112	詐	诈	tsa33	tʃa33	zaa3	2007年李彬《左江土白話研究》P191		
113	榨	榨	tsa33	tʃa33	zaa3	2007年李彬《左江土白話研究》P191	榨油	
114	炸	炸	tsa33	tʃa33	zaa3	2007年李彬《左江土白話研究》P191，232	炸彈；用油炸	
115	叉	叉	tsʰa55	tʃʰa55	caa1	2007年李彬《左江土白話研究》P191		
116	杈	杈	tsʰa55	tʃʰa55	caa1	2007年李彬《左江土白話研究》P191	枝杈	
117	差	差	tsʰa55	tʃʰa55	caa1	2007年李彬《左江土白話研究》P191，210	差別；參差	～別
118	岔	岔	tsʰa33	tʃʰa33	caa3	2007年李彬《左江土白話研究》P191	三岔路	
119	查	查	tsʰa21	tʃʰa21	caa4	2007年李彬《左江土白話研究》P191	調查	～查
120	乍	乍	tsa33	tʃa33	zaa3	2007年李彬《左江土白話研究》P191		
121	沙	沙	sa55	ʃa55	saa1	2007年李彬《左江土白話研究》P191		
122	紗	纱	sa55	ʃa55	saa1	2007年李彬《左江土白話研究》P191		
123	灑	洒	ɬa35	ɬa35	slaa2	2007年李彬《左江土白話研究》P191，204	灑水	
124	家	家	ka55	ka55	gaa1	2007年李彬《左江土白話研究》P191		
125	加	加	ka55	ka55	gaa1	2007年李彬《左江土白話研究》P191		
126	痂	痂	ka55	ka55	gaa1	2007年李彬《左江土白話研究》P191		
127	嘉	嘉	ka55	ka55	gaa1	2007年李彬《左江土白話研究》P191		
128	傢	家	ka55	ka55	gaa1	2007年李彬《左江土白話研究》P191	傢俱	
129	假	假	ka35	ka35	gaa2	2007年李彬《左江土白話研究》P191	真假	真～
130	賈	贾	ka35	ka35	gaa2	2007年李彬《左江土白話研究》P191	姓	
131	假	假	kʰa33	kʰa33	kaa3	2007年李彬《左江土白話研究》P191	放假	放～
132	架	架	kʰa33	kʰa33	kaa3	2007年李彬《左江土白話研究》P191		
133	駕	驾	kʰa33	kʰa33	kaa3	2007年李彬《左江土白話研究》P191		
134	嫁	嫁	ka33	ka33	gaa3	2007年李彬《左江土白話研究》P191		
135	稼	稼	ka33	ka33	gaa3	2007年李彬《左江土白話研究》P191		
136	價	价	ka33	ka33	gaa3	2007年李彬《左江土白話研究》P191		
137	牙	牙	ŋa21	ŋa21	ngaa4	2007年李彬《左江土白話研究》P192		
138	芽	芽	ŋa21	ŋa21	ngaa4	2007年李彬《左江土白話研究》P192		
139	衙	衙	ŋa21	ŋa21	ngaa4	2007年李彬《左江土白話研究》P192		
140	雅	雅	ŋa13	ŋa24	ngaa5	2007年李彬《左江土白話研究》P192		
141	蝦	虾	ha55	ha55	haa1	2007年李彬《左江土白話研究》P192	魚蝦	
142	𨉣	𨉣	ha55	ha55	haa1	2007年李彬《左江土白話研究》P192	𨉣腰	
143	哈	哈	ha55	ha55	haa1	2007年李彬《左江土白話研究》P192	𨉣腰	原文作「𨉣」字
144	嚇	吓	hak3	hak3	haak3	2007年李彬《左江土白話研究》P192，270	嚇一跳；恐嚇	
145	霞	霞	ha21	ha21	haa4	2007年李彬《左江土白話研究》P192		
146	瑕	瑕	ha21	ha21	haa4	2007年李彬《左江土白話研究》P192		
147	下	下	ha22	ha22	haa6	2007年李彬《左江土白話研究》P192	底下；下降	
148	夏	夏	ha22	ha22	haa6	2007年李彬《左江土白話研究》P192	姓；春夏	
149	廈	厦	ha22	ha22	haa6	2007年李彬《左江土白話研究》P192	廈門	
150	鴉	鸦	∅a55	∅a55	aa1	2007年李彬《左江土白話研究》P192		
151	丫	丫	ja55	ja55	jaa1	2007年李彬《左江土白話研究》P192	丫頭	
152	椏	桠	ŋa55	ŋa55	ngaa1	2007年李彬《左江土白話研究》P192	椏杈	
153	啞	哑	∅a35	∅a35	aa2	2007年李彬《左江土白話研究》P192		
154	亞	亚	∅a33	∅a33	aa3	2007年李彬《左江土白話研究》P192		
155	姐	姐	tsɛ35	tʃɛ35	ze2	2007年李彬《左江土白話研究》P192		
156	借	借	tsɛ33	tʃɛ33	ze3	2007年李彬《左江土白話研究》P192		
157	且	且	tsʰɛ35	tʃʰɛ35	ce2	2007年李彬《左江土白話研究》P192		
158	藉	藉	tsɛ33	tʃɛ33	ze3	2007年李彬《左江土白話研究》P192	藉故	
159	些	些	ɬɛ55	ɬɛ55	sle1	2007年李彬《左江土白話研究》P192		
160	寫	写	ɬɛ35	ɬɛ35	sle2	2007年李彬《左江土白話研究》P192		
161	瀉	泻	ɬɛ33	ɬɛ33	sle3	2007年李彬《左江土白話研究》P192		
162	卸	卸	ɬɛ33	ɬɛ33	sle3	2007年李彬《左江土白話研究》P192		
163	邪	邪	tsʰɛ21	tʃʰɛ21	ce4	2007年李彬《左江土白話研究》P192		
164	斜	斜	tsʰɛ21	tʃʰɛ21	ce4	2007年李彬《左江土白話研究》P192		
165	謝	谢	tsɛ22	tʃɛ22	ze6	2007年李彬《左江土白話研究》P192	多謝	
166	爹	爹	tɛ55	tɛ55	de1	2007年李彬《左江土白話研究》P192		
167	遮	遮	tsɛ55	tʃɛ55	ze1	2007年李彬《左江土白話研究》P192		傘
168	者	者	tsɛ35	tʃɛ35	ze2	2007年李彬《左江土白話研究》P193		
169	蔗	蔗	tsɛ33	tʃɛ33	ze3	2007年李彬《左江土白話研究》P193		
170	車	车	tsʰɛ55	tʃʰɛ55	ce1	2007年李彬《左江土白話研究》P193		汽～
171	扯	扯	tsʰɛ35	tʃʰɛ35	ce2	2007年李彬《左江土白話研究》P193		
172	蛇	蛇	sɛ21	ʃɛ21	se4	2007年李彬《左江土白話研究》P193		
173	射	射	sɛ22	ʃɛ22	se6	2007年李彬《左江土白話研究》P193，273		
174	麝	麝	sɛ22	ʃɛ22	se6	2007年李彬《左江土白話研究》P193	麝香	
175	奢	奢	sɛ55	ʃɛ55	se1	2007年李彬《左江土白話研究》P193		
176	賒	赊	sɛ55	ʃɛ55	se1	2007年李彬《左江土白話研究》P193		
177	捨	舍	sɛ35	ʃɛ35	se2	2007年李彬《左江土白話研究》P193	捨棄	～得
178	舍	舍	sɛ35	ʃɛ35	se2	2007年李彬《左江土白話研究》P193	捨棄	～得。原文作「捨」字
179	舍	舍	sɛ33	ʃɛ33	se3	2007年李彬《左江土白話研究》P193	宿舍	宿～
180	佘	佘	sɛ55	ʃɛ55	se1	2007年李彬《左江土白話研究》P193	姓	
181	社	社	sɛ13	ʃɛ24	se5	2007年李彬《左江土白話研究》P193		
182	惹	惹	jɛ13	jɛ24	je5	2007年李彬《左江土白話研究》P193		
183	爺	爷	jɛ21	jɛ21	je4	2007年李彬《左江土白話研究》P193		
184	野	野	jɛ13	jɛ24	je5	2007年李彬《左江土白話研究》P193		
185	夜	夜	jɛ22	jɛ22	je6	2007年李彬《左江土白話研究》P193		
186	傻	傻	ɬɔ21	ɬɔ21	slo4	2007年李彬《左江土白話研究》P193		
187	耍	耍	sa35	ʃa35	saa2	2007年李彬《左江土白話研究》P193		
188	瓜	瓜	kua55	kʷa55	gwaa1	2007年李彬《左江土白話研究》P193		
189	寡	寡	kua35	kʷa35	gwaa2	2007年李彬《左江土白話研究》P193		
190	剮	剐	kua35	kʷa35	gwaa2	2007年李彬《左江土白話研究》P193		
191	垮	垮	kʰua55	kʷʰa55	kwaa1	2007年李彬《左江土白話研究》P193		
192	跨	跨	kʰua55	kʷʰa55	kwaa1	2007年李彬《左江土白話研究》P193		
193	瓦	瓦	ŋa13	ŋa24	ngaa5	2007年李彬《左江土白話研究》P193	名詞，瓦片；動詞，瓦解	原文誤作[nna13]
194	花	花	fa55	fa55	faa1	2007年李彬《左江土白話研究》P193		
195	化	化	fa33	fa33	faa3	2007年李彬《左江土白話研究》P193		
196	華	华	wa21	wa21	waa4	2007年李彬《左江土白話研究》P193	中華；華山、姓	
197	划	划	wak2	wak2	waak6	2007年李彬《左江土白話研究》P193	划船	訓讀「劃」，原文誤作「劃」字，此處改爲「划」
198	蛙	蛙	wa55	wa55	waa1	2007年李彬《左江土白話研究》P194，208		
199	窪	洼	wa55	wa55	waa1	2007年李彬《左江土白話研究》P194		
200	補	补	pu35	pu35	bu2	2007年李彬《左江土白話研究》P194		
201	譜	谱	pʰu35	pʰu35	pu2	2007年李彬《左江土白話研究》P194		
202	布	布	pu33	pu33	bu3	2007年李彬《左江土白話研究》P194		
203	佈	布	pu33	pu33	bu3	2007年李彬《左江土白話研究》P194		
204	鋪	铺	pʰu55	pʰu55	pu1	2007年李彬《左江土白話研究》P194	鋪設	牀～
205	普	普	pʰu35	pʰu35	pu2	2007年李彬《左江土白話研究》P194		
206	浦	浦	pʰu35	pʰu35	pu2	2007年李彬《左江土白話研究》P194		
207	鋪	铺	pʰu33	pʰu33	pu3	2007年李彬《左江土白話研究》P194	店鋪	當～
208	怖	怖	pu33	pu33	bu3	2007年李彬《左江土白話研究》P194	恐怖	
209	蒲	蒲	pʰu21	pʰu21	pu4	2007年李彬《左江土白話研究》P194		
210	菩	菩	pʰɔ21	pʰɔ21	po4	2007年李彬《左江土白話研究》P194	菩薩	
211	脯	脯	pʰu21	pʰu21	pu4	2007年李彬《左江土白話研究》P194	胸脯	
212	部	部	pu22	pu22	bu6	2007年李彬《左江土白話研究》P194		
213	簿	簿	pu22	pu22	bu6	2007年李彬《左江土白話研究》P194		
214	步	步	pu22	pu22	bu6	2007年李彬《左江土白話研究》P194		
215	捕	捕	pu35	pu35	bu2	2007年李彬《左江土白話研究》P194		
216	埠	埠	pu22	pu22	bu6	2007年李彬《左江土白話研究》P194	商埠	
217	模	模	mɔ55	mɔ55	mo1	2007年李彬《左江土白話研究》P194	模子；模範	
218	摹	摹	mɔ55	mɔ55	mo1	2007年李彬《左江土白話研究》P194	摹仿	
219	暮	暮	mu22	mu22	mu6	2007年李彬《左江土白話研究》P194		
220	慕	慕	mu22	mu22	mu6	2007年李彬《左江土白話研究》P194		
221	墓	墓	mu22	mu22	mu6	2007年李彬《左江土白話研究》P194		
222	募	募	mu22	mu22	mu6	2007年李彬《左江土白話研究》P194		
223	都	都	tu55	tu55	du1	2007年李彬《左江土白話研究》P194	都城；都是	
224	堵	堵	tu35	tu35	du2	2007年李彬《左江土白話研究》P194		
225	賭	赌	tu35	tu35	du2	2007年李彬《左江土白話研究》P194		
226	肚	肚	tʰu13	tʰu24	tu5	2007年李彬《左江土白話研究》P194，195	魚肚；腹肚	
227	妬	妒	tu22	tu22	du6	2007年李彬《左江土白話研究》P194		
228	妒	妒	tu22	tu22	du6	2007年李彬《左江土白話研究》P194		
229	土	土	tʰu35	tʰu35	tu2	2007年李彬《左江土白話研究》P194		
230	吐	吐	tʰu33	tʰu33	tu3	2007年李彬《左江土白話研究》P194	吐痰；嘔吐	
231	兔	兔	tʰu33	tʰu33	tu3	2007年李彬《左江土白話研究》P194		
232	徒	徒	tʰu21	tʰu21	tu4	2007年李彬《左江土白話研究》P194		
233	屠	屠	tʰu21	tʰu21	tu4	2007年李彬《左江土白話研究》P194		
234	途	途	tʰu21	tʰu21	tu4	2007年李彬《左江土白話研究》P194		
235	塗	涂	tʰu21	tʰu21	tu4	2007年李彬《左江土白話研究》P195		
236	圖	图	tʰu21	tʰu21	tu4	2007年李彬《左江土白話研究》P195		
237	杜	杜	tu22	tu22	du6	2007年李彬《左江土白話研究》P195		
238	度	度	tu22	tu22	du6	2007年李彬《左江土白話研究》P195		
239	渡	渡	tu22	tu22	du6	2007年李彬《左江土白話研究》P195		
240	鍍	镀	tu22	tu22	du6	2007年李彬《左江土白話研究》P195		
241	奴	奴	nu21	nu21	nu4	2007年李彬《左江土白話研究》P195		
242	努	努	nu13	nu24	nu5	2007年李彬《左江土白話研究》P195		
243	怒	怒	nu22	nu22	nu6	2007年李彬《左江土白話研究》P195		
244	盧	卢	lu21	lu21	lu4	2007年李彬《左江土白話研究》P195		
245	爐	炉	lu21	lu21	lu4	2007年李彬《左江土白話研究》P195		
246	蘆	芦	lu21	lu21	lu4	2007年李彬《左江土白話研究》P195	蘆葦	
247	鸕	鸬	lu21	lu21	lu4	2007年李彬《左江土白話研究》P195	鸕鷀	～鷀
248	魯	鲁	lu13	lu24	lu5	2007年李彬《左江土白話研究》P195		
249	虜	虏	lu13	lu24	lu5	2007年李彬《左江土白話研究》P195		
250	滷	卤	lu13	lu24	lu5	2007年李彬《左江土白話研究》P195		
251	路	路	lu22	lu22	lu6	2007年李彬《左江土白話研究》P195		
252	賂	赂	lɔk3	lɔk3	lok3	2007年李彬《左江土白話研究》P195		
253	露	露	lu22	lu22	lu6	2007年李彬《左江土白話研究》P195		
254	租	租	tsu55	tʃu55	zu1	2007年李彬《左江土白話研究》P195		
255	祖	祖	tsu35	tʃu35	zu2	2007年李彬《左江土白話研究》P195		
256	組	组	tsu35	tʃu35	zu2	2007年李彬《左江土白話研究》P195		
257	做	做	tsu33	tʃu33	zu3	2007年李彬《左江土白話研究》P195		
258	粗	粗	tsʰu55	tʃʰu55	cu1	2007年李彬《左江土白話研究》P195		
259	醋	醋	tsʰu33	tʃʰu33	cu3	2007年李彬《左江土白話研究》P195		
260	措	措	tsʰɔ33	tʃʰɔ33	co3	2007年李彬《左江土白話研究》P195	措置	原文誤作[tsʰɔ22]
261	錯	错	tsʰɔ33	tʃʰɔ33	co3	2007年李彬《左江土白話研究》P195	錯誤	原文誤作[tsʰɔ22]
262	蘇	苏	ɬu55	ɬu55	slu1	2007年李彬《左江土白話研究》P195		
263	酥	酥	ɬu55	ɬu55	slu1	2007年李彬《左江土白話研究》P195		
264	素	素	ɬu33	ɬu33	slu3	2007年李彬《左江土白話研究》P195		
265	訴	诉	ɬu33	ɬu33	slu3	2007年李彬《左江土白話研究》P195		
266	塑	塑	ɬɔk3	ɬɔk3	slok3	2007年李彬《左江土白話研究》P195	塑像	
267	嗉	嗉	ɬɔk3	ɬɔk3	slok3	2007年李彬《左江土白話研究》P195	鳥嗉子	原文如此，疑誤
268	姑	姑	ku55	ku55	gu1	2007年李彬《左江土白話研究》P195		
269	孤	孤	ku55	ku55	gu1	2007年李彬《左江土白話研究》P195		
270	箍	箍	kʰu55	kʰu55	ku1	2007年李彬《左江土白話研究》P195		
271	古	古	ku35	ku35	gu2	2007年李彬《左江土白話研究》P195		
272	估	估	ku35	ku35	gu2	2007年李彬《左江土白話研究》P196	估計	
273	䀇	䀇	ku35	ku35	gu2	2007年李彬《左江土白話研究》P196	䀇子	～子
274	牯	牯	ku35	ku35	gu2	2007年李彬《左江土白話研究》P196		
275	股	股	ku35	ku35	gu2	2007年李彬《左江土白話研究》P196		
276	鼓	鼓	ku35	ku35	gu2	2007年李彬《左江土白話研究》P196		
277	故	故	ku33	ku33	gu3	2007年李彬《左江土白話研究》P196		
278	固	固	ku33	ku33	gu3	2007年李彬《左江土白話研究》P196		
279	雇	雇	ku33	ku33	gu3	2007年李彬《左江土白話研究》P196		
280	顧	顾	ku33	ku33	gu3	2007年李彬《左江土白話研究》P196		
281	枯	枯	kʰu55	kʰu55	ku1	2007年李彬《左江土白話研究》P196		
282	苦	苦	fu35	fu35	fu2	2007年李彬《左江土白話研究》P196		
283	庫	库	fu33	fu33	fu3	2007年李彬《左江土白話研究》P196		
284	褲	裤	fu33	fu33	fu3	2007年李彬《左江土白話研究》P196		
285	吳	吴	ŋ̍21	ŋ̍21	ng4	2007年李彬《左江土白話研究》P196		
286	蜈	蜈	ŋ̍21	ŋ̍21	ng4	2007年李彬《左江土白話研究》P196	蜈蚣	
287	吾	吾	ŋ̍13	ŋ̍24	ng5	2007年李彬《左江土白話研究》P196		
288	梧	梧	ŋ̍21	ŋ̍21	ng4	2007年李彬《左江土白話研究》P196	梧桐	
289	五	五	ŋ̍13	ŋ̍24	ng5	2007年李彬《左江土白話研究》P196		
290	伍	伍	ŋ̍13	ŋ̍24	ng5	2007年李彬《左江土白話研究》P196		
291	午	午	ŋ̍13	ŋ̍24	ng5	2007年李彬《左江土白話研究》P196		
292	誤	误	ŋ̍22	ŋ̍22	ng6	2007年李彬《左江土白話研究》P196		
293	悟	悟	ŋ̍22	ŋ̍22	ng6	2007年李彬《左江土白話研究》P196		
294	呼	呼	fu55	fu55	fu1	2007年李彬《左江土白話研究》P196		
295	虎	虎	fu35	fu35	fu2	2007年李彬《左江土白話研究》P196		
296	滸	浒	fu35	fu35	fu2	2007年李彬《左江土白話研究》P196	水滸	水～
297	戽	戽	fu33	fu33	fu3	2007年李彬《左江土白話研究》P196	戽水	
298	胡	胡	wu21	wu21	wu4	2007年李彬《左江土白話研究》P196		
299	湖	湖	wu21	wu21	wu4	2007年李彬《左江土白話研究》P196		
300	狐	狐	wu21	wu21	wu4	2007年李彬《左江土白話研究》P196		
301	壺	壶	wu21	wu21	wu4	2007年李彬《左江土白話研究》P196		
302	乎	乎	wu21	wu21	wu4	2007年李彬《左江土白話研究》P196		
303	葫	葫	kʰu21	kʰu21	ku4	2007年李彬《左江土白話研究》P196	葫蘆	原文作「瓠」字
304	瓠	瓠	kʰu21	kʰu21	ku4	2007年李彬《左江土白話研究》P196	瓠盧	
305	鬍	胡	wu21	wu21	wu4	2007年李彬《左江土白話研究》P196		
306	戶	户	wu22	wu22	wu6	2007年李彬《左江土白話研究》P196		
307	互	互	ŋ̍22	ŋ̍22	ng6	2007年李彬《左江土白話研究》P196		
308	護	护	wu22	wu22	wu6	2007年李彬《左江土白話研究》P196		
309	烏	乌	wu55	wu55	wu1	2007年李彬《左江土白話研究》P196		
310	污	污	wu55	wu55	wu1	2007年李彬《左江土白話研究》P197		
311	汙	污	wu55	wu55	wu1	2007年李彬《左江土白話研究》P197		原文作「污」字
