ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
103	止	止	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
104	旨	旨	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
105	址	址	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
106	紙	纸	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
107	指	指	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
108	趾	趾	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
109	子	子	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31，87	孔子	
110	姊	姊	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
111	梓	梓	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
112	紫	紫	tʃi35	tʃi35	zi2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
113	弟	弟	ti35	ti35	di2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	〔白讀〕	
114	至	至	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
115	志	志	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	志向	
116	誌	志	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	雜誌	
117	致	致	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
118	緻	致	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
119	智	智	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
120	痣	痣	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
121	置	置	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
122	稚	稚	tʃi33	tʃi33	zi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
123	治	治	tʃi22	tʃi22	zi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
124	痔	痔	tʃi22	tʃi22	zi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
125	雉	雉	tʃi22	tʃi22	zi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
126	自	自	tʃi22	tʃi22	zi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
127	字	字	tʃi22	tʃi22	zi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
128	牸	牸	tʃi22	tʃi22	zi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
129	地	地	ti22	ti22	di6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
130	癡	痴	tʃʰi55	tʃʰi55	ci1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
131	疵	疵	tʃʰi55	tʃʰi55	ci1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
132	雌	雌	tʃʰi55	tʃʰi55	ci1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
133	齒	齿	tʃʰi35	tʃʰi35	ci2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
134	侈	侈	tʃʰi35	tʃʰi35	ci2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
135	恥	耻	tʃʰi35	tʃʰi35	ci2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
136	此	此	tʃʰi35	tʃʰi35	ci2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
137	始	始	tʃʰi35	tʃʰi35	ci2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
138	翅	翅	tʃʰi33	tʃʰi33	ci3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
139	次	次	tʃʰi33	tʃʰi33	ci3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
140	刺	刺	tʃʰi33	tʃʰi33	ci3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
141	賜	赐	tʃʰi33	tʃʰi33	ci3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
142	伺	伺	tʃʰi33	tʃʰi33	ci3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
143	似	似	tʃʰi24	tʃʰi24	ci5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
144	恃	恃	tʃʰi24	tʃʰi24	ci5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
145	寺	寺	tʃʰi22	tʃʰi22	ci6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
146	池	池	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
147	馳	驰	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
148	遲	迟	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
149	持	持	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
150	詞	词	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
151	祠	祠	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
152	瓷	瓷	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
153	辭	辞	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
154	慈	慈	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
155	磁	磁	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
156	糍	糍	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		又作「餈」字
157	臍	脐	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
158	匙	匙	tʃʰi21	tʃʰi21	ci4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	匙羹	
159	尸	尸	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
160	屍	尸	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
161	師	师	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
162	詩	诗	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
163	獅	狮	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
164	施	施	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
165	司	司	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
166	絲	丝	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
167	私	私	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
168	思	思	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	思念；意思	
169	斯	斯	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
170	廝	厮	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
171	撕	撕	ʃi55	ʃi55	si1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
172	矢	矢	ʃi35	ʃi35	si2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
173	屎	屎	ʃi35	ʃi35	si2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
174	試	试	ʃi33	ʃi33	si3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31，204	考試	原文P204詞表中「考試」有兩讀
175	嗜	嗜	ʃi33	ʃi33	si3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
176	肆	肆	ʃi33	ʃi33	si3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
177	市	市	ʃi24	ʃi24	si5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
178	豉	豉	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
179	士	士	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
180	氏	氏	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
181	示	示	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
182	仕	仕	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
183	事	事	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
184	侍	侍	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
185	視	视	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
186	是	是	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
187	巳	巳	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
188	祀	祀	ʃi22	ʃi22	si6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
189	時	时	ʃi21	ʃi21	si4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
190	匙	匙	ʃi21	ʃi21	si4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	鎖匙	
191	標	标	piu55	piu55	biu1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
192	彪	彪	piu55	piu55	biu1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
193	膘	膘	piu55	piu55	biu1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
194	熛	熛	piu55	piu55	biu1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
195	飆	飙	piu55	piu55	biu1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		原文字形作「飚」
196	錶	表	piu55	piu55	biu1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	手錶	
197	表	表	piu35	piu35	biu2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	表現	
198	漂	漂	pʰiu55	pʰiu55	piu1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	漂浮	
199	飄	飘	pʰiu55	pʰiu55	piu1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
200	嫖	嫖	pʰiu21	pʰiu21	piu4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
201	瓢	瓢	pʰiu21	pʰiu21	piu4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
202	屁	屁	pʰi33	pʰi33	pi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
203	被	被	pʰi24	pʰi24	pi5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	棉被	
204	擬	拟	ni24	ni24	ni5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
205	你	你	ni24	ni24	ni5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
206	膩	腻	ni22	ni22	ni6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
207	誼	谊	ni22	ni22	ni6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	〔又音〕	
208	尼	尼	ni21	ni21	ni4	2008年林亦、覃鳳餘《廣西南寧白話研究》P16，31	〔又音〕尼龍	
209	倪	倪	ni21	ni21	ni4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
210	宜	宜	ni21	ni21	ni4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	〔又音〕	
211	疑	疑	ni21	ni21	ni4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	〔又音〕	
212	咪	咪	mi55	mi55	mi1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
213	眯	眯	mi55	mi55	mi1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	眯眼	
214	沕	沕	mi33	mi33	mi3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
215	美	美	mi24	mi24	mi5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31	〔又音〕	
216	尾	尾	mi24	mi24	mi5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
217	昧	昧	mi22	mi22	mi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
218	寐	寐	mi22	mi22	mi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
219	媚	媚	mi22	mi22	mi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
220	未	未	mi22	mi22	mi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
221	味	味	mi22	mi22	mi6	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
222	眉	眉	mi21	mi21	mi4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
223	楣	楣	mi21	mi21	mi4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
224	彌	弥	mi21	mi21	mi4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
225	迷	迷	mi21	mi21	mi4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
226	謎	谜	mi21	mi21	mi4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
227	糜	糜	mi21	mi21	mi4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
228	靡	靡	mi21	mi21	mi4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
229	微	微	mi21	mi21	mi4	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
230	璃	璃	li55	li55	li1	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
231	死	死	ɬi35	ɬi35	sli2	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
232	四	四	ɬi33	ɬi33	sli3	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
233	李	李	li24	li24	li5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
234	里	里	li24	li24	li5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		
235	裏	里	li24	li24	li5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		原文作「里」字
236	裡	里	li24	li24	li5	2008年林亦、覃鳳餘《廣西南寧白話研究》P31		原文作「里」字
